PROMOTION_ID,MOBILE,MESSAGE_ID,MESSAGE
01HR928Q4VMF1M4SHF2TBWT6C6,98719991900,01HR928Q766R0H0DHS5EV4PJSC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98933653071,01HR928Q76DV0J3RD5ABZ5D2VS,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98625333142,01HR928Q76CA6KVGQYZ5GYGZZN,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98301351312,01HR928Q7642T5PQR8YVQ6FKEZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98288937442,01HR928Q760151RBCVETXDXVSY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98614835388,01HR928Q77BCDHPS3KRSC7SRRC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98276866319,01HR928Q77BVV2TTT9W4V0A36P,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98248761485,01HR928Q77KR7RPMG21K37KGWP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98162543753,01HR928Q772N87B3MXQ7D88P6V,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98787403174,01HR928Q77SY2CDWVZPS75W2S1,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98222445195,01HR928Q77V8BHQTRKE3AMKN97,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98391223386,01HR928Q77DK3ZH66XZKHAF985,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98990673696,01HR928Q77E817D0T4Q0K3QRHB,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98910302884,01HR928Q77TM2RT5GG2ZFHJVRX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98425273126,01HR928Q77V3NV8YMYV147YZ6K,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98650241999,01HR928Q77TK9AM9VV4RD8E3XE,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98902224162,01HR928Q77TRT0PF4DFJSYT0EP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98894356970,01HR928Q770B1PQ84PXBFTMR9W,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98774836677,01HR928Q77BD0D3XHGAA7FJPZ6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98807081858,01HR928Q77BB6M46ZAPM621MYG,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98893791774,01HR928Q7748XCMD7EY5JW8BZE,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98922625002,01HR928Q77CH57KCXP7VAP52YH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98618043309,01HR928Q77WKT6Q4KNGDSKG3AK,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98895229761,01HR928Q77TEHPZJFBV2FSBQGX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98264947525,01HR928Q77DG07WB1F4S0E0VHB,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98748253382,01HR928Q77HHKS1S3J9YQT5AR9,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98556187436,01HR928Q77CQ76T651C5BE71WQ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98407159649,01HR928Q77A0VS5SMY6JW6K10V,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98100107378,01HR928Q77J6SXYHPDVYJDMV0T,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98860767233,01HR928Q778NHWHNTA61VZ57BC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98969453843,01HR928Q77S9M6R4H4QKP8F3VC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98974845797,01HR928Q77SH4ZFH4YP8YXVJZ2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98488505141,01HR928Q773DN4RQNYSQ1P90XG,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98417552818,01HR928Q77KRJCZX1QRRVMD59A,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98547457190,01HR928Q77S7BDYQK4NQZFXT39,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98997443195,01HR928Q774QWFQX6Z5GTN50F4,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98454397905,01HR928Q78FG4YP0W617Z31TRD,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98511439161,01HR928Q781BF903DQW643VZKH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98270299901,01HR928Q78ZPDK7D2H76AQ441Y,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98763024256,01HR928Q78VJSR7XVY5B3A0C2D,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98984784092,01HR928Q78B72DWXVKP9R7V2AE,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98156525445,01HR928Q786NN7HAT15M8WZEPV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98417740562,01HR928Q78W9J0NZYBPH8WV6ED,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98914249314,01HR928Q7852DDKG2XZ22SSTS0,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98823976754,01HR928Q78ZJZDDJJ2N89Z8WBZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98907410339,01HR928Q78KSPJXRXGZ5TJCTNT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98657995038,01HR928Q78EEK98532WYNP023S,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98371277569,01HR928Q781FXMJPG231VJKNCR,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98861625056,01HR928Q78TS1PAA8MEHTFXV82,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98595771799,01HR928Q78AWYVBRHARFMW40YQ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98941620618,01HR928Q78VG2JEM7CV34W55PD,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98254554064,01HR928Q78MPXS8056H4T3ZD4J,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98576338891,01HR928Q78NE34KN5JQ5F6VZ99,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98523827629,01HR928Q78E4YBD6WMTA55S8TX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98186966969,01HR928Q78T29SM8X23YKKG59T,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98839801708,01HR928Q782C642DN756WDTZKB,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98760522770,01HR928Q78KWBMJAX8Q3A2GT4V,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98902044605,01HR928Q7835RD7KBJ4MDZHNCP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98462760210,01HR928Q78P3CXKW1K7YMECEC7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98122747226,01HR928Q781S5MH5455THG54DP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98129814943,01HR928Q78ZJ21W4F4KRD0DKEF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98620084041,01HR928Q78B4N0V9MYK66GQNQ2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98848340318,01HR928Q78RV5G0PZC4SF2ZV15,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98941234601,01HR928Q78N2WH4MT9CVY6S3KD,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98361050565,01HR928Q78XMNVXSSX4S5KSXHH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98988612772,01HR928Q78KP38T9GYVR4DK1EX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98994946211,01HR928Q78K41G6TY5MV410CGH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98400701094,01HR928Q78YQ1Z7RCDAR0F7QZY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98593722598,01HR928Q78VRV0GFD0ZX975GEB,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98356415809,01HR928Q78C98SRZB6SHZ1WMMY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98930375342,01HR928Q785FJSG3M4DVQANQ7Z,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98767180191,01HR928Q78JMWYCBG0Z9B808CC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98756480840,01HR928Q78PAS6849SQ6NSDXQY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98115198792,01HR928Q78H3AT8C8W17K8XNSV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98233980266,01HR928Q78KKTS2QW7FFQ4GRNT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98663356859,01HR928Q78C27WQWH2B8T270QT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98621347518,01HR928Q78GV8NT3D449JZ58VT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98681468106,01HR928Q78YEFN2D4XYY311DQX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98182709149,01HR928Q782DQW190R9YEYM7RG,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98101336887,01HR928Q78WCDER0JAA9HVCVSS,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98880962897,01HR928Q78F44EX3E90WS5C0EK,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98550141874,01HR928Q78E5V8ABBT14SZP804,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98469546520,01HR928Q78BVC1ANJ48YMPPG80,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98858617570,01HR928Q784PJHWYW56P0C6HYX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98264808286,01HR928Q787W7GSS4ZJ3PCWHSJ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98927867253,01HR928Q78EJ82P8BXACJ8SBC6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98801890970,01HR928Q783HK8SAK3JRY21WX5,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98694174906,01HR928Q783VNA4PN0P8YWE5GM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98164888696,01HR928Q78655B10Q35CFT549B,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98147910981,01HR928Q785S0QF9H4AVDFCCMD,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98157503671,01HR928Q784F1BATNCM6Z4AXRD,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98733501577,01HR928Q78KQEND2JHHDYDE0JA,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98233240396,01HR928Q780S55V5ARFYSYJZTV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98676141521,01HR928Q78V8QQS0QCDG6ENRCD,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98897942954,01HR928Q7869Q29F3MEWMHQMEG,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98762023578,01HR928Q78QP3FWHZYEGKHXS0Z,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98482984492,01HR928Q7811P9P0HW1HZKDXM5,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98827227879,01HR928Q787JDKSWG810RSGNWM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98859049751,01HR928Q78EV6SPRD25DZWE8VX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98498682411,01HR928Q78HAJ84T8ZMQSV7B28,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98299305254,01HR928Q7861SB4ZZS3JFVP54V,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98908508957,01HR928Q785FQC6MHSFA8NVN5S,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98711048995,01HR928Q79S2WGFYWQVAD4DQ5Q,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98264861161,01HR928Q792X86ZP77K2151P6Q,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98550878049,01HR928Q79BBH6TR2N8P2G0H1F,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98840333299,01HR928Q794V317RYD25E9K8M3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98883112286,01HR928Q795DRSZBP04PA9YWB4,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98386807898,01HR928Q79S80AGW1K3H7PTYD2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98678316360,01HR928Q7981YTY9NXZ9W6Y7SW,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98213006168,01HR928Q79Q126T33AH31NGT2N,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98271621648,01HR928Q79ZD460GCHXE89D2HZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98897968977,01HR928Q79ZDY03GNA352N3SFT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98804346167,01HR928Q7939T7PGVW0TG5P6B2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98680236757,01HR928Q79VWRTPH8Y9Z0DNHPY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98207252682,01HR928Q79Y06PSSR5J7WBRG9X,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98948464818,01HR928Q791MXHWRVEV22ZXK4H,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98328221513,01HR928Q799A6FJAD3JGECAGDF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98924348762,01HR928Q795JYQ362DF8C5CGR2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98867642688,01HR928Q791QAB5CGER7QMRW5X,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98441175518,01HR928Q79ZKEH4VPJ1YD1QR2S,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98282634244,01HR928Q799WV47QY5HTQZFCZC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98152884081,01HR928Q79YYKM7N58PQZGYNPJ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98335945934,01HR928Q79VTH89BKSC8CMTNW6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98791852269,01HR928Q792PXGJNF0YE3JCM8N,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98494997652,01HR928Q793YXQNDT03Z7ZE6E2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98525690045,01HR928Q79JBZ0R2PVVK22R1ZV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98523698091,01HR928Q796ADR46BBG2CKQ4YF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98724134554,01HR928Q79YP2F6DRQHS1HBQPC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98644116967,01HR928Q7958KPM62YWW7JMHH2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98327771410,01HR928Q79NREWSSE7NHSR3W1Z,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98539567349,01HR928Q794C9RT20CRABAMWVA,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98130437944,01HR928Q79D4V97JQH0KMHD9D5,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98942573003,01HR928Q79AXVVPS1TNYMAKTMS,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98331808374,01HR928Q795MCJF8X9W5WG9Q7Z,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98555993469,01HR928Q79TAWD239A04GA9Q9G,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98109958479,01HR928Q7903B8GXNDJ3JHAAER,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98383518379,01HR928Q79WJFB2AJQZT5S9D4Z,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98497273150,01HR928Q79NQ74GJM7RCQT7QJY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98826012711,01HR928Q79Z7DZGK7VZ782E88R,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98146915236,01HR928Q79FH1AVK8Q94MSXNVX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98204902253,01HR928Q79T2W8YAF975R73PAQ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98440494250,01HR928Q79RDAS3H1M46FD68G5,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98108411031,01HR928Q79RT4M3V0PZY9A7KFM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98856011478,01HR928Q79EWMB9CECQH9SHGXW,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98199653161,01HR928Q795W8CB9XYSW19663A,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98618038023,01HR928Q794EDVHY1D57GJC9JV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98584158471,01HR928Q79S60M9RH9VNKSG4V6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98921651060,01HR928Q798VAJ0RQ7PNCR5WDQ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98298255730,01HR928Q7929Y81BW6RGB4RRZS,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98308369758,01HR928Q79SSXVX87JR7F0HGZJ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98884733983,01HR928Q794T68CW82Z4M4DN6Q,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98529580516,01HR928Q79B47YFCHCQ76NFSEC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98145814453,01HR928Q79WN9CNCMRTZC3DVEW,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98410226030,01HR928Q790DYQQVQPJNYJEXG2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98312040575,01HR928Q79BH7KGDMC4AJX0Y6E,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98824862766,01HR928Q7979SEXKPE0161ZFYH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98938769579,01HR928Q79WPHH8GH9Z717C9WW,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98140020186,01HR928Q79D0MNYPR3F0G580DN,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98422967120,01HR928Q79838452ZB7B0HRPG6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98171475427,01HR928Q790EPRCHS3G2KFZX0P,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98312802434,01HR928Q79TYKB1ZHXKSW41VXP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98397868590,01HR928Q79BR3M86TY1ABC6MDX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98877900128,01HR928Q79GFE87NC4YAFSBS55,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98952098051,01HR928Q79W3SAGVDSG4YHASKC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98928216873,01HR928Q79TSQ1JNP85Q43Z743,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98503821847,01HR928Q792CN5KXMWCZNX8J4N,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98446634100,01HR928Q79STYXRHMPPS5CXGZM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98732045564,01HR928Q7AV0DEAQSATYACGT9W,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98118760209,01HR928Q7ARCDW89VGKR89ZVS7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98614491370,01HR928Q7ADB7C7C626TXB6970,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98263255518,01HR928Q7ASXVFH3KMN1MEWZMK,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98389702706,01HR928Q7A3DG4M7KMZMK38ZRX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98127558569,01HR928Q7AVJ2MJKXBCCHZCJ0G,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98743863296,01HR928Q7AYZWD2RJMP33QZHYP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98922338928,01HR928Q7ADSWM3MRGBG6F2QRC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98644592045,01HR928Q7AW6X8NSBBG30XQW4K,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98847337423,01HR928Q7AHH996BVBPTK140MC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98685848083,01HR928Q7ANFT6SG8XKQ0F97G2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98716173348,01HR928Q7A85BMN5G5RPA2801K,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98750220754,01HR928Q7AQDAWENCZQN4B4NDC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98850883207,01HR928Q7AGTQR62XH6FSHRB6X,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98757913881,01HR928Q7APPSVME2GRKQFKG5T,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98932785827,01HR928Q7A9FZNXRHD4X4AV0MG,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98724977434,01HR928Q7AXN8JXC3YRKGSZQ8P,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98772229050,01HR928Q7ADAS1AFQPCWM9F7S6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98506335728,01HR928Q7ASMXVGBHT8QHD7EAG,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98503558381,01HR928Q7A6QTWWS51QK7R6FXA,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98467779931,01HR928Q7AD67GZS6M6ZCD7RT6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98828198808,01HR928Q7AGXF9S2CXD63VDJ56,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98200358254,01HR928Q7A7NRBPGMRHBJTVT56,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98306119384,01HR928Q7AW4EWGHZ2HN0W0PZ2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98624903917,01HR928Q7A2DEK7MQECSPYKXY2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98808141675,01HR928Q7AW43R9E73R6PJKEMZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98589175576,01HR928Q7AX9VYDRSJ79RF3R8E,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98193549050,01HR928Q7A85FE8VVMCWCYH6M3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98551260645,01HR928Q7A4N15E9HH73WHZT4T,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98741566176,01HR928Q7ADKVRY5JA2G38D312,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98917764101,01HR928Q7AVTZRVHBKH62J6JW1,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98234782448,01HR928Q7A1QETJKNF01QHHM7V,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98105668560,01HR928Q7A1CZZXB4VF3JEBKG6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98643751331,01HR928Q7ANGQR84852R3YHXJK,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98195501285,01HR928Q7APWJ9DB1WD4BZWHPE,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98628146813,01HR928Q7ABXG74QVHFG2YCNRT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98842783109,01HR928Q7ANW00G81XXEG4J651,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98708428098,01HR928Q7A060S56M31RDWNKZE,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98720372930,01HR928Q7AMCM9X34BS8TX121X,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98793219800,01HR928Q7AHNG4K52X1VX5MTJ4,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98798710588,01HR928Q7AABSWTYPJ32D565J0,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98792852329,01HR928Q7A9VENP1E8EG1528WC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98891975629,01HR928Q7AQZ7E0PXSHEW7208M,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98270771643,01HR928Q7ASPB930MF1JZ69D16,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98155525038,01HR928Q7A01R9P3N774BDA8F4,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98390080951,01HR928Q7AGJTRKD3DXWSKQ6C8,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98735718717,01HR928Q7ANCANW6ZDBVQP0MRB,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98858688804,01HR928Q7AANPKK2M4ZHTBGV1K,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98720604246,01HR928Q7AK94QFB146SZVZBQP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98482719366,01HR928Q7AHMZS5T158988G3S3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98418154570,01HR928Q7APA8GFTPMQYH8PQ0P,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98122658785,01HR928Q7ADB2EDB1FEX8HD0PE,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98730209570,01HR928Q7A0QHXN1BZ7X20YGT0,Hello from Kafka 
